0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0.980813325754232,0.9579470656700145,0.9446093633127157,0.8901664737682848,0.5588299148421494,0.6796389691022001,0.5466992446185168,0.5545431163417804,0.38743421170556874,0.4870901489521733,0.41884201052955305,0.38706957328656144,0.3247993423909806,0.37781686329221453,0.30055431816468553,0.37781363937022544,0.35605561619340775,0.36617238275798436,0.35809785370906905,0.3229688641541713,0.4052437077745464,0.39164601567723095,0.3609537906438231,0.5111292587636294,0.39716402798203226,0.34934437423906484,0.31595971079416607,0.2704333623789398,0.3367038396319616,0.351535478174366,0.33337522178105666,0.3318410178124151
1.0104146680592194,0.9634473263719506,0.9538618972281329,0.9657528165112219,0.9070581633950875,0.7504466590609049,0.6463126820744577,0.5462253359803497,0.508312830680187,0.4379098031613656,0.49358545831588463,0.5490803752184656,0.45766905984992867,0.46857057305923366,0.5975312458228986,0.43738661265660006,0.4545535559469311,0.34466232372942823,0.40729159092185413,0.5858148975280038,0.44843350826313016,0.4725644144324016,0.354148991655083,0.4284569800851211,0.4908912267329559,0.4998427899586479,0.46367119890314246,0.44663497751544506,0.46893358639419214,0.3731565425840529,0.45260522031259187,0.5240824461115835
0.9799426299676743,1.002940789528357,1.1701574389036449,0.9877803027124309,0.9221362781961803,0.8591208742066336,0.7967416036321202,0.7583103369924132,0.6846741528941874,0.6484626803712772,0.577766929752245,0.5501490986852323,0.5551176182892787,0.4654026497079067,0.5616894782473875,0.5352475612619996,0.5275068329211395,0.4925177968790283,0.5441203566602555,0.5735274091497441,0.5212228267293557,0.5299479530305197,0.5252297821949904,0.5029383552432422,0.5131288112205532,0.5796325978995501,0.5280102829983695,0.4193525982356382,0.5206903172123083,0.4887679589636602,0.39979123753143486,0.49513488413617013
0.8907620812034154,0.9491170816528988,0.8512914334715519,0.9542277648739145,1.0185674660511448,0.8776946470323986,0.8845844850633481,0.7928827959541198,0.7954994494279372,0.6250612877100333,0.6564448189234275,0.6420054351131456,0.5888194237417419,0.64124985111137,0.5673635974865686,0.6462906009064333,0.6785265830985707,0.5997669718877892,0.5994604395364126,0.6674618481811613,0.6698817759732801,0.7140332624018588,0.6225678002170948,0.6005820030604738,0.6467333183612859,0.6299151145617071,0.6571559263916902,0.6001501657735143,0.7126049656805963,0.5457604229182212,0.5419908229928527,0.5744265811605694
0.6748767114197649,0.8606155860429067,0.9678054111064206,0.9647054629310555,0.9383348775047231,1.0349836811476134,0.9017317930930469,0.8776365787859906,0.7480778787056996,0.7510065166028668,0.6575880863454652,0.5975753502970786,0.7071807875646825,0.5609176901132192,0.7822953344157221,0.6957039685993643,0.6473963912946809,0.6343343047078596,0.6231482134087555,0.6097731100182023,0.7367275551862705,0.5766734529144004,0.6690984034199786,0.5960747752018329,0.6517060127779135,0.6200197504932501,0.57957433562789,0.6706110092495532,0.5895363651585858,0.6244635098580779,0.725559158389288,0.6970505151169148
0.6834094465702564,0.7203559003641468,0.8998740051917852,0.9342181363565532,1.0244779340127452,0.9364806600369739,0.9594906923779329,0.893911306263219,0.9176292472261892,0.9056325789462152,0.8098100609124379,0.8611266146578508,0.8604504403133261,0.882014424040445,0.7920593976954806,0.8061744305309746,0.8106195896069425,0.784222703947096,0.7670517373386307,0.7468203635045912,0.6788918172846525,0.7145011641690442,0.6562763429614539,0.6786178925477477,0.5717369788839005,0.6402107218932919,0.6593407703386809,0.6561857024831765,0.7135546875649496,0.6177914607243109,0.6831700677689578,0.6451674688620045
0.5488044429220226,0.6399732804445184,0.7820687712479847,0.7845134804859608,0.8915296983401055,0.9869370111762674,1.0338076336279693,1.027345029807036,1.0173003286562927,0.8605055588634226,0.9543539786843359,0.9378826501342626,0.909544936075148,0.8734355576413319,0.8436784538111224,0.8043120173458407,0.7898186113238739,0.8177805744229404,0.8021788976641194,0.7461129594291837,0.7034222888358393,0.6529549204510161,0.6968543353436949,0.7273265890841684,0.6417307471873813,0.6757707787036649,0.7261392855711714,0.707800272613182,0.7258082649469879,0.6572925602216221,0.7548528477750815,0.7082337525540225
0.5348398747676864,0.6272849386224368,0.6138179700402724,0.8555532785787369,0.7738577992460891,0.9320148808220036,0.9205973880930814,0.9999443293198259,1.0673189899005786,0.8769128195477341,0.9675493029045371,1.02346118604288,0.9543995252807408,0.8667086690559034,0.8634102491931462,0.8472283912008123,0.8066992747994466,0.8308503706084021,0.7544968111768185,0.6944357564938826,0.7600525595646286,0.6854007135020773,0.6765708806692884,0.7345561509255274,0.6899188991529922,0.630337851286835,0.6131942906348241,0.7248641867550388,0.6982990898626299,0.7466077168140911,0.7660874762963585,0.7020075186162711
0.44933356927793094,0.5728647380130091,0.5729414693584162,0.570004268986892,0.7193037616818088,0.8449503990996897,0.9359927236462174,1.0525364672731778,0.9490642274376615,0.9651544932239069,1.0060831371150192,0.983210737748511,0.9468343935738829,0.9026939771676561,0.9041816284478809,0.8917044227104365,0.869107937912505,0.8162529601404046,0.8454967189778682,0.7635657333391969,0.6677125258405489,0.8230459079730854,0.6387567764187905,0.7297160298487338,0.6670937284261346,0.5646888039771453,0.6048967865091591,0.5575446640038428,0.6682930135888908,0.6618572716151214,0.6455474666001716,0.7393598971249046
0.31725351933301715,0.5207513931855862,0.5371955103141506,0.6839810543619711,0.7678704503864656,0.8735014970615701,0.974333435431789,1.0426853717320992,1.0208141256149452,1.1177120916823593,1.0097866580812869,0.8873504100525632,0.9337868917109348,0.9468814672843427,0.9248572030440115,0.9452751849331391,0.7801560358484593,0.868698067945183,0.8475371050771988,0.6314598412082042,0.7378531418254953,0.7664125112063226,0.6193170513985539,0.6190591360547448,0.7313467902058091,0.639616390853153,0.6587270428636949,0.5486787342596188,0.6624827181955296,0.6490568482327843,0.704376966787755,0.6970874620856177
